timestamp,voltage,current,percentage
1746610253.5844932,7.771000385284424,-43.81999969482422,0.8799999952316284
1746610264.4133704,7.766000270843506,-44.869998931884766,0.8799999952316284
1746610269.5124786,7.765000343322754,-44.790000915527344,0.8799999952316284
1746610279.1335192,7.761000156402588,-45.2599983215332,0.8799999952316284
1746610288.7407784,7.76900053024292,-44.650001525878906,0.8799999952316284
1746610298.3474822,7.760000228881836,-45.560001373291016,0.8799999952316284
1746610307.9560652,7.753000259399414,-45.61000061035156,0.8799999952316284
1746610317.5739408,7.755000591278076,-45.849998474121094,0.8799999952316284
1746610327.1817365,7.748000144958496,-46.06999969482422,0.8799999952316284
1746610336.784949,7.740000247955322,-45.939998626708984,0.8799999952316284
1746610346.3949618,7.737000465393066,-45.959999084472656,0.8799999952316284
1746610356.0057566,7.750000476837158,-46.41999816894531,0.8799999952316284
1746610365.6035266,7.756000518798828,-46.27000045776367,0.8799999952316284
1746610375.2204018,7.765000343322754,-46.5099983215332,0.8799999952316284
1746610384.8284142,7.756000518798828,-46.310001373291016,0.8799999952316284
1746610394.4412544,7.75100040435791,-46.439998626708984,0.8799999952316284
1746610404.041166,7.746000289916992,-46.81999969482422,0.8799999952316284
1746610413.6542332,7.744000434875488,-46.599998474121094,0.8799999952316284
1746610423.2622771,7.743000507354736,-46.779998779296875,0.8799999952316284
1746610432.862645,7.741000175476074,-46.88999938964844,0.8799999952316284
1746610442.4825187,7.738000392913818,-46.72999954223633,0.8799999952316284
1746610452.076585,7.735000133514404,-46.599998474121094,0.8799999952316284
1746610461.695257,7.738000392913818,-46.869998931884766,0.8799999952316284
1746610471.2925484,7.729000568389893,-46.97999954223633,0.8700000047683716
